0.00063754,0.002175862,0.542805919,403,33212,12
0.019844237,0.002422805,1.105434992,1585,29623,24
0,0.003172228,2.991627293,0,22240,32
0.008823528,0.002435044,0.777370447,1872,25421,43
0.008823528,0.002435044,0.777370447,1872,25421,43
0.013573931,0.001909138,0.751769692,3162,33718,54
0.013573931,0.001909138,0.751769692,3162,33718,54
0.007597624,0.002229841,1.875711498,746,23534,25
0.000708216,0.002070661,1.2413115,431,34285,39
0.010735477,0.00162297,0,2444,41813,0
0.002076511,0.002378105,2.591435294,1056,24018,5
0.000691602,0.002565899,0.799613102,799,23880,35
0.00071948,0.002218077,0,827,28136,0
0.000982127,0.002428207,2.752536353,1055,31297,23
0.000982127,0.002428207,2.752536353,1055,31297,23
0.012067663,0.002220334,0.000490196,3085,30949,2
0.012067663,0.002220334,0.000490196,3085,30949,2
0.000640438,0.002011756,4.096568627,243,30706,2
0.000640438,0.002011756,4.096568627,243,30706,2
0.00111733,0.002023131,1.712339288,601,28373,15
0.00065744,0.001751105,3.262682353,445,39240,5
0.003861711,0.00199163,0.702081801,1771,37227,58
0.003861711,0.00199163,0.702081801,1771,37227,58
0.000645108,0.002440858,1.874179815,382,23920,22
0.000645108,0.002440858,1.874179815,382,23920,22
0.000779016,0.002091481,0.421304023,702,34362,17
0.000779016,0.002091481,0.421304023,702,34362,17
0.020501072,0.001836689,0.000627451,3272,36618,5
0.020501072,0.001836689,0.000627451,3272,36618,5
0,0.005314392,0,0,1132,0
0.006806061,0.001773175,0.667042257,4642,32943,24
0.000715238,0.002200635,1.745162521,331,32012,26
0.000715238,0.002200635,1.745162521,331,32012,26
0.00078296,0.002718306,1.349257163,245,26242,42
0.00078296,0.002718306,1.349257163,245,26242,42
0.00691912,0.002953975,3.652456268,653,19733,17
0.007839845,0.003323349,1.558394245,953,19244,26
0.007839845,0.003323349,1.558394245,953,19244,26
0.010606237,0.001960553,1.351490935,2422,36119,27
0.027761453,0.001727163,3.804479847,2303,34863,12
0.004073788,0.001984223,0.000778883,3087,36113,14
0.004073788,0.001984223,0.000778883,3087,36113,14
0.024561186,0.001784514,0.000490196,1278,37239,2
0.024561186,0.001784514,0.000490196,1278,37239,2
0.001175094,0.002251172,1.189764441,837,22532,11
0.002796986,0.001739183,1.018213546,579,35767,69
0.008480339,0.002011527,1.289261218,1341,34328,33
0.006403376,0.002909224,0.847479525,1505,21923,37
0.028926326,0.003676445,1.414942364,1302,14615,16
0.002211344,0.00203518,0.238490807,257,30198,23
0.000666674,0.001697278,1.693317718,437,36846,22
0.002348765,0.001576404,0.34503933,483,35085,31
0.000961957,0.002259365,3.07006778,335,27266,18
0,0.004834082,0,0,550,0
0.000782892,0.002518765,1.96687248,270,23378,31
0.000782892,0.002518765,1.96687248,270,23378,31
0.001245576,0.017957093,1.221703375,447,5049,24
0.001245576,0.017957093,1.221703375,447,5049,24
0,0.017929519,1.427397187,0,5127,9
0,0.017929519,1.427397187,0,5127,9
0.001042666,0.002062876,0.550770466,973,31552,22
0.012743041,0.003380527,0,8742,19960,0
0.012743041,0.003380527,0,8742,19960,0
0.0056086,0.009990014,0,8084,10355,0
0.0056086,0.009990014,0,8084,10355,0
0,0.005099101,2.24609029,0,10545,25
0,0.005099101,2.24609029,0,10545,25
0.000647815,0.006982785,0.784602889,102,11838,41
0.005027061,0.00203961,1.088515047,3601,34212,54
0.005027061,0.00203961,1.088515047,3601,34212,54
0.011244501,0.001882117,1.920377011,4197,36455,34
0.011244501,0.001882117,1.920377011,4197,36455,34
0.000661505,0.003332143,0,593,17417,0
0.027424876,0.002220397,1.339359376,2376,30390,13
0.004186554,0.001820068,0.235644034,822,30458,47
0.000685305,0.002262876,0.392479492,765,25481,28
0.000685305,0.002262876,0.392479492,765,25481,28
0,0.002574298,0.986317349,0,13066,26
0.011151828,0.001787541,0,12592,34217,0
0.011151828,0.001787541,0,12592,34217,0
0.000777071,0.002058296,5.420980834,717,26485,11
0.021348301,0.003113481,0,1451,18283,0
0.000714854,0.002143201,0.448853372,291,28477,24
0,0.004020848,2.197573851,0,13621,28
0.008925515,0.001612247,0,13710,37122,0
0.000809651,0.001992383,0.617880901,441,31218,38
0.000809651,0.001992383,0.617880901,441,31218,38
0.000672969,0.00244483,1.417614507,576,26021,32
0.006697978,0.002139933,0,2776,26473,0
0.000776348,0.002596189,0.627360645,597,25051,19
0.000733421,0.002564915,0,745,24855,0
0.023728399,0.002006953,2.526215686,4544,33460,10
0.012298254,0.003265938,2.321800673,2726,15236,13
0.000721944,0.004113365,3.31972717,219,12292,11
0.00133804,0.001878773,2.406303615,622,30135,8
0.004202344,0.002209972,1.184140656,2925,26424,33
0.025124998,0.001750154,0.001294118,811,40302,10
0.002028931,0.002026469,2.184620098,853,28735,8
0.002028931,0.002026469,2.184620098,853,28735,8
0.000705158,0.001993205,3.132713145,391,33081,30
0.017443514,0.002369387,0.000490196,2125,29980,2
0.017443514,0.002369387,0.000490196,2125,29980,2
0.021547593,0.002866006,1.945710217,1369,21252,24
0.003643288,0.002073364,1.628344883,799,27777,21
0.001755842,0.002279352,0.738211012,817,25806,50
0.001755842,0.002279352,0.738211012,817,25806,50
0.01160371,0.002028153,0.000599129,990,26797,6
0.021428815,0.001922361,1.513950464,4091,34374,23
0.021428815,0.001922361,1.513950464,4091,34374,23
0.483232527,0.002594512,0.689050018,238,23465,24
0.010380008,0.00192505,3.307141712,1677,36677,32
0.024446022,0.001703587,1.28844947,4015,37244,23
0.010935015,0.001791233,1.048950597,1095,31953,35
0.010935015,0.001791233,1.048950597,1095,31953,35
0.011229547,0.001580103,0,1254,42417,0
0.011229547,0.001580103,0,1254,42417,0
0.006162452,0.001930968,0.444472392,4727,29172,63
0.000630893,0.002189883,1.755128831,156,26847,30
0,0.00283143,0.000627451,0,26238,5
0.000738349,0.001645317,0.970489893,343,35377,36
0.039509971,0.003903919,1.074319832,1287,16574,17
0.039509971,0.003903919,1.074319832,1287,16574,17
0.000740274,0.00404422,1.187601737,362,14196,56
0.000740274,0.00404422,1.187601737,362,14196,56
0.002912319,0.003175086,0.711700289,938,16759,53
0.002912319,0.003175086,0.711700289,938,16759,53
0.00513661,0.002180485,2.746160929,2402,22042,22
0.00513661,0.002180485,2.746160929,2402,22042,22
0,0.005763512,0.472398203,0,9933,45
0,0.005763512,0.472398203,0,9933,45
0.000710454,0.002141475,2.182843137,422,25933,2
0.000697799,0.002573665,1.834641466,293,26294,31
0.000633189,0.003559016,1.631689603,111,16264,26
0.000633189,0.003559016,1.631689603,111,16264,26
0.003960832,0.00223463,1.157098645,1721,24200,37
0.001247905,0.001960773,3.302591364,1212,29848,17
0.001190544,0.002452317,17.68480392,869,24680,4
0.010450522,0.002406593,4.004894815,694,27830,14
0.006209055,0.002139212,0.07836108,668,26080,21
0.006209055,0.002139212,0.07836108,668,26080,21
0.0031217,0.002429493,1.247420677,324,21946,33
0.012766081,0.001622213,1.760535233,1097,41838,40
0.005290415,0.001981936,0.61967756,822,26925,15
0.005290415,0.001981936,0.61967756,822,26925,15
0.045604946,0.005527906,8.229383775,754,7748,11
0.045604946,0.005527906,8.229383775,754,7748,11
0.005805369,0.001687143,0.714768474,5501,39889,56
0.005805369,0.001687143,0.714768474,5501,39889,56
0.007607569,0.001765404,0.86510881,4514,38859,52
0.002899032,0.001722673,0,1728,31506,0
0.00065766,0.002213406,0.790349307,452,31547,36
0.00065766,0.002213406,0.790349307,452,31547,36
0,0.003355641,1.621219487,0,10430,22
0,0.003355641,1.621219487,0,10430,22
0.000621176,0.002291477,1.143578262,50,27881,17
0.000621176,0.002291477,1.143578262,50,27881,17
0.003935904,0.002957399,0.52881669,633,17613,25
0.005481745,0.001811028,1.506571861,456,32504,41
0.005481745,0.001811028,1.506571861,456,32504,41
0.000763741,0.002156858,1.011610979,277,27932,38
0.000638377,0.005134449,0.295345123,408,9281,24
0.000638377,0.005134449,0.295345123,408,9281,24
0.012400502,0.002847525,1.636029948,631,22509,28
0,0.003397602,2.286778333,0,17910,11
0,0.003397602,2.286778333,0,17910,11
0.000649876,0.001983615,1.477172972,444,27789,13
0.000649876,0.001983615,1.477172972,444,27789,13
0.012223991,0.001800304,11.87959216,3756,35852,5
0.012223991,0.001800304,11.87959216,3756,35852,5
0.000679431,0.002223649,3.795778557,552,26892,13
0.001618991,0.00339857,10.24044118,625,20055,4
0.000806077,0.00225589,0,749,27163,0
0.000806077,0.00225589,0,749,27163,0
0,0.006541902,2.784239969,0,9672,24
0.020534519,0.002553924,0.705805803,1238,24185,43
0.000712323,0.003204193,1.691041475,185,19678,16
0.001154251,0.002133781,0,51278,30552,0
0.095100793,0.001894609,0,845,34814,0
0.003646249,0.002559225,0.581007475,1686,21257,64
0.003646249,0.002559225,0.581007475,1686,21257,64
0.007553212,0.012311751,6.818673407,4344,8283,8
0.007553212,0.012311751,6.818673407,4344,8283,8
0.005527924,0.003727827,3.639945265,1591,15251,18
0.005527924,0.003727827,3.639945265,1591,15251,18
0.024542681,0.005609194,8.703686275,1010,7816,5
0.068337214,0.004388186,1.970231838,759,11255,32
0.068337214,0.004388186,1.970231838,759,11255,32
0.025736913,0.002610965,0.749610564,2404,24904,39
0.025736913,0.002610965,0.749610564,2404,24904,39
0.011378652,0.00240858,1.329769156,1844,32488,31
0.011378652,0.00240858,1.329769156,1844,32488,31
0.014128426,0.002356847,0.985541306,2843,28322,21
0.014128426,0.002356847,0.985541306,2843,28322,21
0.009398199,0.002033979,0.321518955,654,33620,52
0.009398199,0.002033979,0.321518955,654,33620,52
0.00488836,0.001936503,1.496531749,974,34343,24
0.055025715,0.002619202,2.278140886,1055,24160,6
0.055025715,0.002619202,2.278140886,1055,24160,6
0.010816825,0.003395825,2.419802207,2340,21177,7
0,0.018463696,0.807658824,0,3806,10
0,0.045894329,3.356188725,0,2287,16
0.028105421,0.001516599,1.656973949,1129,37477,19
0.000696258,0.00453968,0.788338725,384,12455,20
0.000696258,0.00453968,0.788338725,384,12455,20
0.000631464,0.020499677,0.071405392,80,4419,20
0.000631464,0.020499677,0.071405392,80,4419,20
0.000649523,0.003832854,0.72300646,498,16566,35
0.000649523,0.003832854,0.72300646,498,16566,35
0.006089169,0.002352682,1.028117647,2559,29126,10
0.006089169,0.002352682,1.028117647,2559,29126,10
0.000663958,0.003476955,0.653602032,468,17064,52
0.000833865,0.002468939,0.884666095,1584,26068,55
0.000660492,0.003344221,0.492836924,328,20478,102
0.000660492,0.003344221,0.492836924,328,20478,102
0.000732586,0.003324368,0.71770906,465,15479,60
0.000732586,0.003324368,0.71770906,465,15479,60
0.007967638,0.001719206,2.819862745,1655,36813,20
0.007967638,0.001719206,2.819862745,1655,36813,20
0.003374823,0.001992497,0.778102121,6089,27554,38
0.000649291,0.002548495,0.948632533,462,25927,50
0.000649291,0.002548495,0.948632533,462,25927,50
0.00697998,0.003033454,0.628762087,2595,21391,78
0.00697998,0.003033454,0.628762087,2595,21391,78
0.010569751,0.001970753,0.095306694,1250,34927,7
0.000655097,0.00162563,1.296085703,507,40756,27
0.079933884,0.002379837,0.873220529,588,27631,19
0.079933884,0.002379837,0.873220529,588,27631,19
0.000650179,0.001971947,1.762896109,463,32386,38
0.000650179,0.001971947,1.762896109,463,32386,38
0.017204921,0.002880968,1.193045457,617,25572,27
0.010934585,0.002100436,0.756013584,3207,32068,50
0.010934585,0.002100436,0.756013584,3207,32068,50
0.001966517,0.001910724,0.955996204,546,34699,35
0.000706925,0.00332998,1.14622254,380,22739,24
0.001317338,0.002645299,0.474943247,721,23698,25
0.023264705,0.003148266,1.106653796,4072,23208,27
0.013025626,0.00202812,4.176062745,1540,27840,5
0.013025626,0.00202812,4.176062745,1540,27840,5
0.000642551,0.003245932,0.318810798,252,15916,27
0.000642551,0.003245932,0.318810798,252,15916,27
0.00070399,0.002085437,0.397737898,65,28761,59
0.013021705,0.001986893,1.72924494,1186,36105,17
0.010827656,0.002082318,1.48929536,2349,34579,41
0.010827656,0.002082318,1.48929536,2349,34579,41
0.001827362,0.001843793,2.419410257,516,37175,31
0,0.002354207,3.026443573,0,25319,19
0.000871594,0.003268455,2.260664575,575,18114,23
0.000871594,0.003268455,2.260664575,575,18114,23
0.006791227,0.001926541,1.60799612,1017,33612,37
0.000701961,0.003023802,1.01570443,164,24865,6
0.002891845,0.002822594,0.84435434,1326,23078,18
0.002891845,0.002822594,0.84435434,1326,23078,18
0.00452402,0.002055132,1.172079021,2139,28012,27
0.000675356,0.002403706,1.660898824,454,30212,41
0.003963734,0.001890443,0.604795296,1490,29290,69
0.015929365,0.002663336,0.497788796,2975,27919,70
0.026983644,0.003702789,0,1678,14138,0
0.004984699,0.001719419,2.179387829,1544,29870,16
0.004984699,0.001719419,2.179387829,1544,29870,16
0,0.005086349,2.136893561,0,15146,31
0.006804492,0.002305006,0.000627451,610,22521,5
0.006804492,0.002305006,0.000627451,610,22521,5
0.023218474,0.002219531,0.002538158,1167,31667,7
0.023218474,0.002219531,0.002538158,1167,31667,7
0.001844476,0.012230285,1.067623408,48,5982,13
0.005415133,0.002062946,1.397258692,1218,33246,42
0.018992907,0.001963362,1.342512063,3197,33038,16
0.002371102,0.001806887,1.965578087,1444,31484,16
0.002371102,0.001806887,1.965578087,1444,31484,16
0.000640141,0.002171104,3.208273302,322,25566,11
0.000640141,0.002171104,3.208273302,322,25566,11
0.000638472,0.002289003,1.434769234,334,25667,33
0,0.002585965,1.152002378,0,24083,19
0.007817457,0.001898095,2.106490989,1072,37518,28
0.002515602,0.002462716,1.42294429,850,29305,31
0.002515602,0.002462716,1.42294429,850,29305,31
0.007308398,0.001786239,0.55951304,749,39815,35
0.01278805,0.002213512,0,7787,24872,0
0.000705018,0.001549704,0.002719056,418,37721,8
0.000705018,0.001549704,0.002719056,418,37721,8
0.001172063,0.002141154,0.906339034,560,27593,22
0.001172063,0.002141154,0.906339034,560,27593,22
0.002385777,0.001670314,1.330375148,444,33785,19
0.006296506,0.002782735,1.691830685,2702,22980,19
0.006296506,0.002782735,1.691830685,2702,22980,19
0.008676716,0.002054605,0.706106819,1764,32639,29
0.008676716,0.002054605,0.706106819,1764,32639,29
0.002598385,0.002136355,1.423710884,697,28590,33
0.000793191,0.002051908,4.523039216,373,29849,16
0.000645612,0.017722381,1.420575711,87,4275,36
0.000645612,0.017722381,1.420575711,87,4275,36
0,0.014425372,9.670580576,0,5344,8
0,0.014425372,9.670580576,0,5344,8
0.021588069,0.002933411,1.676191905,1591,23275,14
0.0058408,0.002260992,0.433110385,956,25422,30
0.009978394,0.001918598,0.912315826,5243,34074,21
0.009978394,0.001918598,0.912315826,5243,34074,21
0,0.002059078,4.033412763,0,32503,12
0.000736493,0.002320717,0,546,21251,0
0.000736493,0.002320717,0,546,21251,0
0.000680075,0.002267328,0.00245098,296,23666,2
0.000680075,0.002267328,0.00245098,296,23666,2
0,0.006653002,0.000490196,0,850,2
0,0.006653002,0.000490196,0,850,2
0.000656199,0.002761468,0.000735294,245,22159,8
0,0.001756208,1.223648937,0,29926,31
0.013584039,0.002552284,1.245797909,2327,17289,16
0.000671229,0.004635701,19.44720407,249,12117,3
0.000671229,0.004635701,19.44720407,249,12117,3
0.01389204,0.001887604,0.477584357,920,35354,33
0.014667343,0.00194426,1.086984911,5432,33438,16
0.014667343,0.00194426,1.086984911,5432,33438,16
0.033642723,0.031608682,1.697163968,2286,1754,31
0.001962366,0.001805279,1.782921846,1726,35690,21
0,0.003067696,1.885183272,0,22958,40
0.003999315,0.002855304,1.722540153,676,23009,33
0.003999315,0.002855304,1.722540153,676,23009,33
0.00633977,0.003534991,0.202462455,5874,14474,17
0.01210182,0.003681052,2.355927405,1704,19874,18
0.01210182,0.003681052,2.355927405,1704,19874,18
0.015992683,0.001928795,1.092458108,901,38418,49
0.015992683,0.001928795,1.092458108,901,38418,49
0.006982235,0.001862678,5.521877269,692,38812,6
0.000719074,0.002686724,0.397879817,604,24090,57
0.000719074,0.002686724,0.397879817,604,24090,57
0,0.00264071,1.696192157,0,25096,10
0,0.00264071,1.696192157,0,25096,10
0.018479775,0.001736666,4.777040214,3263,32542,12
0.018479775,0.001736666,4.777040214,3263,32542,12
0.052395617,0.002430099,2.219271637,654,24592,28
0.052395617,0.002430099,2.219271637,654,24592,28
0.007237165,0.001668568,0,10295,36519,0
0.004577889,0.001531771,0.000490196,13959,40721,4
0,0.002097827,0.599139659,0,26541,71
0.000640437,0.002886289,1.192581135,325,19720,11
0.000640437,0.002886289,1.192581135,325,19720,11
0.000712256,0.003845677,0.903836667,396,19896,42
0.007340747,0.003282153,17.11323529,4990,21525,4
0.007510668,0.001996475,1.060739553,2589,32934,43
0.007510668,0.001996475,1.060739553,2589,32934,43
0.003751225,0.001772801,0.154840098,470,36906,9
0.023298134,0.001996778,0.000744372,577,34130,6
0.000634481,0.002083545,1.137178374,275,26366,34
0.000634481,0.002083545,1.137178374,275,26366,34
0.00473469,0.001581076,4.15230103,4777,43191,9
0.001053698,0.002609286,0.7020689,455,22664,73
0.001053698,0.002609286,0.7020689,455,22664,73
0.000684825,0.002397861,0.563371988,667,23627,82
0.000684825,0.002397861,0.563371988,667,23627,82
0,0.005176642,2.681306487,0,10604,16
0,0.005176642,2.681306487,0,10604,16
0.000972595,0.003053874,2.8694469,735,21655,22
0.012097318,0.002148627,2.139370034,1250,31231,7
0.003772821,0.002324164,2.408195169,504,32606,33
0.003772821,0.002324164,2.408195169,504,32606,33
0.019345952,0.002747132,0.612560854,439,20447,9
0.008904897,0.002814608,1.508319042,411,24887,14
0.008904897,0.002814608,1.508319042,411,24887,14
0.025144797,0.003009803,0.236219371,2416,20122,9
0.025144797,0.003009803,0.236219371,2416,20122,9
0.000703422,0.007242918,1.411760715,398,8042,34
0.000703422,0.007242918,1.411760715,398,8042,34
0.000643968,0.002476002,0.892573282,555,21867,41
0.00064358,0.002932304,0.853554279,369,20391,14
0.000948202,0.017872199,0,348,5250,0
0.000948202,0.017872199,0,348,5250,0
0.000629567,0.017261665,0.935233055,91,5426,17
0.0080561,0.001853995,0.597353763,1584,36016,28
0.0080561,0.001853995,0.597353763,1584,36016,28
0.001249442,0.002717946,0.896017995,735,21804,32
0.000672725,0.002391492,2.406292464,445,30816,21
0.000805518,0.002167856,2.258659313,648,29711,13
0.015674907,0.001877685,1.674545442,2104,36301,18
0.000703154,0.002442084,0.509545304,838,28728,17
0.014581865,0.001822525,0.69630571,4381,32257,18
0.014581865,0.001822525,0.69630571,4381,32257,18
0.002602845,0.002044574,1.36173178,1272,25141,17
0.005818314,0.002133549,0,1181,25671,1
0.00065221,0.00252209,2.063655989,106,24186,24
0.014117275,0.002032682,2.126581544,1364,34213,23
0.014117275,0.002032682,2.126581544,1364,34213,23
0.000850491,0.00209246,1.998964007,400,28083,24
0.000635322,0.001903319,0,446,34556,0
0.010332599,0.002855476,1.595343137,2910,24405,4
0.006261905,0.002208552,0.948892436,515,26274,36
0.079455141,0.002719503,0.879570272,1005,18918,41
0.079455141,0.002719503,0.879570272,1005,18918,41
0.014437366,0.002095503,0,4381,24241,0
0.008252343,0.002409621,0.388538766,841,30505,11
0.000719383,0.001776981,0.061898922,494,33214,19
0.007316137,0.002398572,2.035764706,1686,21884,25
0.000771449,0.002202819,2.424559731,268,27910,12
0.00065611,0.002153426,1.085948338,363,30290,37
0.00065611,0.002153426,1.085948338,363,30290,37
0.000677214,0.002333684,1.968350908,376,27204,15
0.000677214,0.002333684,1.968350908,376,27204,15
0.000678013,0.003287704,0,404,18783,0
0.000696621,0.002641159,7.49157589,772,22478,6
0.034156363,0.001930803,0.400263677,938,34589,28
0.04944743,0.001985669,0.001922071,1345,35426,17
0.04944743,0.001985669,0.001922071,1345,35426,17
0.009630605,0.002305079,0.735262255,524,26493,20
0.075369932,0.002203033,1.736219476,530,28077,24
0.075369932,0.002203033,1.736219476,530,28077,24
0.005471546,0.002007342,0.000597426,915,29466,8
0.005471546,0.002007342,0.000597426,915,29466,8
0.000629256,0.004356539,2.456179648,49,13612,12
0.021845163,0.001664713,0.325857843,4297,36734,4
0.005987741,0.002026983,1.010456534,3392,35118,22
0.005987741,0.002026983,1.010456534,3392,35118,22
0.000676252,0.002257199,1.150561224,556,30443,59
